title,company,salary,city,experience,education,hr_name,hr_title,url,description
电商设计,青岛睿友峰企业管理,5-7K,潍坊,,大专,·,招聘者,https://www.zhipin.com/job_detail/1991022cf182c0cc0nB73N21EFNT.html,"一、公司简介
我司是和路雪、蒙牛、伊利青岛地区总代理，同时运营自有品牌“渼淶冰淇淋”，专注于全国电商渠道运营，业务覆盖抖音、天猫、拼多多、京东等主流电商平台。核⼼经营明星产品梦龙冰淇淋、和路雪全系列冷饮产品及⾃有品牌渼淶冰淇淋，依托成熟的供应链体系与品牌资源，近年在冷饮电商赛道保持⾼速增长，团队氛围年轻活力，提供广阔的职业发展空间与有竞争⼒的薪酬福利。
二、岗位名称
设计
三、工作地点
青岛
负责公司全平台（抖音、天猫、拼多多、京东等）店铺视觉设计工作，包含店铺首页装修、详情页设计、主图制作、活动Banner、短视频封面、直播背景素材等全链路视觉产出；
结合产品特性（梦龙等高端冰淇淋、和路雪全系列冷饮）与平台运营规则，独立完成营销活动相关视觉设计，精准传递产品卖点，有效提升页面点击率与转化率；
参与品牌视觉规范的搭建与迭代，统一各平台店铺视觉风格，强化品牌辨识度；
负责自有品牌渼淶冰淇淋的全链路设计工作，独立完成品牌视觉体系搭建与规范制定，包括LOGO、品牌色、视觉符号等核心视觉元素的设计输出，建立统一的品牌视觉识别系统；
承担渼淶冰淇淋全系列产品的包装设计工作，结合产品口味定位与目标消费群体偏好，打造差异化的包装视觉效果，确保包装符合食品行业规范与平台售卖要求；
完成渼淶冰淇淋各电商平台的专属页面设计，包含品牌旗舰店首页、产品详情页、活动专题页等内容，突出品牌特色与产品优势，提升用户浏览体验与转化效率；
负责渼淶冰淇淋全渠道营销物料设计，涵盖线上宣传海报、短视频素材、直播视觉物料，以及线下推广物料、产品周边等设计输出，保障品牌视觉在各场景的一致性。
配合运营、产品团队完成大促活动（618、双11、夏日冷饮季等）的视觉素材输出，按时保质完成紧急设计需求；
定期分析行业优秀设计案例，结合用户消费偏好对店铺视觉进行优化升级，提升整体视觉质感。
五、任职要求
1.大专及以上学历，视觉传达、平面设计、电商设计等相关专业，1年以上电商设计相关工作经验，有快消品、食品类、冷饮类目设计经验者优先；
2.熟练使用Photoshop、Illustrator、CorelDRAW等设计软件，具备手绘、短视频剪辑能力者优先；
3.熟悉抖音、天猫、拼多多、京东等主流电商平台的设计规范与用户审美偏好，能独立完成从创意构思到落地的全流程设计工作；
4.对色彩、构图、视觉节奏有较强把控力，具备良好的创意能力和审美水平，能够准确把握产品特性与品牌风格；
5.工作责任心强，具备良好的沟通能力与团队协作能力，能承受一定工作压力，高效响应紧急设计需求。
六、薪资待遇
6.薪资结构：基本工资６K+绩效奖金+项目提成，综合薪资８－１０K，能力优秀者可面议；
7.福利保障：缴纳五险，享受节日福利、高温补贴、定期团建、产品内购福利；
8.假期福利：带薪年假、法定节假日正常休息，冷饮旺季额外提供绩效激励；
9.发展空间：清晰的职业晋升路径，支持专业技能培训，优秀者可参与团队分红。
加分项
有以下行业经验：食品/饮料/烟酒
刘先生
刚刚活跃
青岛大尔发贸易
·
招聘者"
电商设计,黛优佳生物科技,21-26K,潍坊,,大专,·,招聘者,https://www.zhipin.com/job_detail/1991022cf182c0cc0nB73N21EFNT.html,"一、公司简介
我司是和路雪、蒙牛、伊利青岛地区总代理，同时运营自有品牌“渼淶冰淇淋”，专注于全国电商渠道运营，业务覆盖抖音、天猫、拼多多、京东等主流电商平台。核⼼经营明星产品梦龙冰淇淋、和路雪全系列冷饮产品及⾃有品牌渼淶冰淇淋，依托成熟的供应链体系与品牌资源，近年在冷饮电商赛道保持⾼速增长，团队氛围年轻活力，提供广阔的职业发展空间与有竞争⼒的薪酬福利。
二、岗位名称
设计
三、工作地点
青岛
负责公司全平台（抖音、天猫、拼多多、京东等）店铺视觉设计工作，包含店铺首页装修、详情页设计、主图制作、活动Banner、短视频封面、直播背景素材等全链路视觉产出；
结合产品特性（梦龙等高端冰淇淋、和路雪全系列冷饮）与平台运营规则，独立完成营销活动相关视觉设计，精准传递产品卖点，有效提升页面点击率与转化率；
参与品牌视觉规范的搭建与迭代，统一各平台店铺视觉风格，强化品牌辨识度；
负责自有品牌渼淶冰淇淋的全链路设计工作，独立完成品牌视觉体系搭建与规范制定，包括LOGO、品牌色、视觉符号等核心视觉元素的设计输出，建立统一的品牌视觉识别系统；
承担渼淶冰淇淋全系列产品的包装设计工作，结合产品口味定位与目标消费群体偏好，打造差异化的包装视觉效果，确保包装符合食品行业规范与平台售卖要求；
完成渼淶冰淇淋各电商平台的专属页面设计，包含品牌旗舰店首页、产品详情页、活动专题页等内容，突出品牌特色与产品优势，提升用户浏览体验与转化效率；
负责渼淶冰淇淋全渠道营销物料设计，涵盖线上宣传海报、短视频素材、直播视觉物料，以及线下推广物料、产品周边等设计输出，保障品牌视觉在各场景的一致性。
配合运营、产品团队完成大促活动（618、双11、夏日冷饮季等）的视觉素材输出，按时保质完成紧急设计需求；
定期分析行业优秀设计案例，结合用户消费偏好对店铺视觉进行优化升级，提升整体视觉质感。
五、任职要求
1.大专及以上学历，视觉传达、平面设计、电商设计等相关专业，1年以上电商设计相关工作经验，有快消品、食品类、冷饮类目设计经验者优先；
2.熟练使用Photoshop、Illustrator、CorelDRAW等设计软件，具备手绘、短视频剪辑能力者优先；
3.熟悉抖音、天猫、拼多多、京东等主流电商平台的设计规范与用户审美偏好，能独立完成从创意构思到落地的全流程设计工作；
4.对色彩、构图、视觉节奏有较强把控力，具备良好的创意能力和审美水平，能够准确把握产品特性与品牌风格；
5.工作责任心强，具备良好的沟通能力与团队协作能力，能承受一定工作压力，高效响应紧急设计需求。
六、薪资待遇
6.薪资结构：基本工资６K+绩效奖金+项目提成，综合薪资８－１０K，能力优秀者可面议；
7.福利保障：缴纳五险，享受节日福利、高温补贴、定期团建、产品内购福利；
8.假期福利：带薪年假、法定节假日正常休息，冷饮旺季额外提供绩效激励；
9.发展空间：清晰的职业晋升路径，支持专业技能培训，优秀者可参与团队分红。
加分项
有以下行业经验：食品/饮料/烟酒
刘先生
刚刚活跃
青岛大尔发贸易
·
招聘者"
亚马逊跨境电商运营,青岛瑞沃源,6-21K·24薪,潍坊,,大专,·,人事,https://www.zhipin.com/job_detail/96d41a97f9e3229d1Hx809q9EFRT.html,"不接受居家办公
1，负责公司亚马逊平台的运营维护和日常管理，制定销售策略，达成Amazon销售业绩;
2，产品上架管理，包括产品图片处理、描述、定价、维护和优化listing，产品关键词的科学设置;
3，市场分析和研究，向产品开发输入市场需求端的信息，新产品开发可行性的分析;销售计划，并对计划实施结果负责;
4，负责收集、分析市场状况及竞争对手状况，制定推广销售计划，并对计划实施结果负责；
5，定期统计、分析销售数据、库存数据等，及时调整销
售策略，保持较好的库存周转率和库存量的安全;
6，数据敏感，有很好的数据分析能力，条理清晰，逻辑思维强。
7，保持店铺的好评率和各项指标.
【任职要求】:
1.本科及以上学历，优秀应届毕业生及即将毕业实习生也可考虑。
2.认真有耐心，能坚持，有方向，思维灵活且有逻辑性，良好的沟通能力和团队合作管理能力;有强烈的责任心和独立完成任务的能力;
【薪资结构】底薪+绩效提成+全勤奖+月度奖金+年终奖
【其他福利】丰厚的年终奖金，长期提供贴心的零食，每日下午茶，定期聚餐、不占用周末休息时间的团建活动及旅游
解女士
在线
青岛瑞沃源
·
人事"
电商运营,青岛鼎泰企航企业管理,6-21K,潍坊,经验不限,大专,·,招聘者,https://www.zhipin.com/job_detail/e0c5ef15de4054900nB63tq1ElVW.html,"电商
目前招聘拼多多运营，淘宝运营，1688运营，抖音店铺运营，
有经验的且在一年以上的，薪资无责6000-10000，
⼩⽩可以带教，底薪3500，介意勿投
周休⼀天+法定，缴纳五险
上班时间8.30-11.50，1.00-6.15
早中管两餐，可以提供住宿
1. 负责电商平台的日常运营工作，包括商品管理、订单处理及⽤户服务支持；
2. 制定并执行平台营销方案，提升店铺流量与用户活跃度；
3. 跟踪分析销售数据，提出优化建议以提升运营效率；
4. 与团队协同配合，推动平台销售目标的达成。
王先生
在线
青岛宠天星
·
招聘者"
电商产品负责人,青岛和义春秋商贸,31-51K,潍坊,,大专,·,HR,https://www.zhipin.com/job_detail/38df570db8c1b48d0nB42t61EVtQ.html,"我司为中国医药集团旗下国药安心品牌的独家代理商，具有独立的开品权限，定价权限。公司团队规模150左右，在青岛市北区、青岛即墨区、天津市具有三家分公司，主营滋补保健类目，其中速发干海参2025年度抖⾳GMV3亿元，是2025抖⾳滋补保健类⽬年度十大超级品牌，也是细分类⽬的头部商家，现诚聘经验丰富产品负责人，共同开拓品牌市场。
一、品类战略与规划
1.  全面统筹青岛本地及全国滋补类产品（重点涵盖海参、燕窝、阿胶、人参等）的战略规划，结合行业趋势、青岛产地优势及公司发展目标，制定年度/季度/月度品类发展计划、销售目标及盈利目标，对品类整体业绩负责，推动品类规模化增长。
2.  深度洞察滋补品行业动态、政策法规（如食品安全标准、宣传规范）及消费趋势，跟踪竞品（青岛本地及全国头部滋补品牌）的产品布局、定价策略、营销玩法，识别高潜力赛道，输出品类战略规划报告，打造差异化竞争优势。
3.  优化品类矩阵，明确核心爆款、潜力单品、储备产品的布局，主导新品从0到1的孵化（含产品定义、原料筛选、规格设计、包装规划）及现有产品的迭代升级，淘汰滞销品，提升品类整体盈利能力与市场竞争力。
二、产品全生命周期管理
1.  主导产品开发全流程，联动研发、供应链等部门，明确产品原料标准、生产工艺、品质要求，跟进新品试产、打样、检测等环节，确保产品符合国家食品安全标准及公司品质要求，按时落地上市。
2.  负责产品定价策略制定，结合成本、竞品价格、目标客群付费意愿及青岛本地市场特点，制定合理的价格体系，兼顾性价比与盈利空间，适配线上线下不同渠道需求。
3.  跟踪产品上市后表现，收集用户反馈、销售数据及市场评价，定期输出产品复盘报告，推动产品配方、包装、卖点等优化调整，延长产品生命周期，提升复购率与用户满意度。
三、供应链与品质管控
1.  统筹滋补品供应链管理，深耕青岛本地滋补品货源，同时拓展全国优质供应商资源，负责供应商筛选、评审、合作洽谈及维护，签订长期合作协议，保障原料稳定供应。
2.  把控产品全链路品质，建立完善的品质管控体系，从原料采购、生产加工到仓储物流，全程监督审核，规避品质问题，确保产品符合SC认证、成分检测等相关标准，维护品牌口碑。
3.  管理产品库存，结合销售数据与市场需求，制定合理的备货计划，协调仓储部门优化库存周转，避免缺货或积压，控制供应链成本。
四、营销与渠道协同
1.  联动市场部、电商运营部（天猫、淘宝等平台）、线下渠道部，制定品类营销推广策略，整合线上（电商平台、短视频、私域、直播）与线下（门店、体验活动、渠道合作）资源，搭建全域营销矩阵，推动产品曝光与转化。
2.  主导滋补品核心卖点提炼（如海参产地优势、产品营养功效、泡发便捷性），配合营销团队完成产品手册、宣传素材、科普内容的策划制作，规范产品宣传话术，确保合规性，规避宣传违规风险。
3.  对接线上线下各渠道，协调解决产品上线、铺货、促销等过程中的问题，优化渠道布局，提升渠道渗透率与动销率，推动线上线下协同发力、流量互通。
五、团队管理与跨部门协同
2.  作为品类核心负责人，协调研发、供应链、营销、销售、客服等跨部门资源，解决产品开发、生产、推广、销售过程中的卡点问题，确保各项工作有序推进，保障品类战略落地。
3.  沉淀滋补品产品知识库（如原料标准、用户画像、爆款打造方法论），做好行业经验传承，为公司滋补品类长期发展提供支撑。
任职要求
- 年龄28-45岁，本科及以上学历，食品科学、营养学、生物工程、药学、市场营销等相关专业优先，条件优秀者可放宽至大专。
- 3年以上滋补品行业（海参、燕窝、阿胶等）产品管理或品类负责人经验，有青岛本地滋补品行业从业经验、独立操盘品类全生命周期及爆款孵化案例者优先，熟悉青岛本地滋补品供应链资源者加分。
- 精通滋补品行业规则、产品知识（原料特性、生产工艺、营养功效）及相关法律法规，具备敏锐的市场洞察力和战略思维，能精准捕捉行业趋势与用户需求。
- 具备较强的产品策划、供应链管理、成本控制及数据分析能力，熟练使用Excel、PPT、数据分析工具，能通过数据驱动产品优化与业绩增长。
- 具备优秀的跨部门沟通协调能力、团队管理能力和问题解决能力，抗压性强，目标感明确，能高效推进各项工作落地，对结果负责。
- 热爱滋补品行业，认可公司品牌理念，具备创新精神和商业意识，能适应偶尔出差及行业旺季忙碌节奏。
- 底薪：15000-40000元/月（根据行业经验、过往业绩核定）+绩效
- 综合年薪：20-60万元（上不封顶，能力突出者可谈股权激励）
- 基础福利：五险、生日红包礼物、孝亲金、节日福利、员工内购折扣、不定期团建
于女士
在线
青岛和义春秋商贸
·
HR"
电商私域客服/抖音客服,优漫悦,5-9K,潍坊,,大专,·,招聘者,https://www.zhipin.com/job_detail/f4614e40873db80e0nB62tS-GVpW.html,"必须有化妆品⾏业经验、做过私域和电商。
1. 负责电商平台及抖⾳渠道的客户咨询接待与问题处理
2. 维护私域⽤户关系，提升客户满意度与复购率
任职要求：
1. 善于沟通、按时完成上级交给的工作
2. 拥有良好的团队合作精神，能迅速融入团队
3. 具备良好的学习能⼒，能够不断改进工作方法
刘女士
刚刚活跃
优漫悦
·
招聘者"
电商视频剪辑,蓝辰启创,6-9K,潍坊,,大专,·,人事经理,https://www.zhipin.com/job_detail/2032a48afaef9eec0nB73dm5EldS.html,"1、负责母婴纺织品全品类短视频、带货视频、产品种草视频、店铺主图视频、直播切片剪辑等工作，产品涵盖婴儿浴巾、包被、睡袋、口水巾、隔尿垫等，贴合母婴温柔、治愈、⾼品质的风格调性。
2、熟练运⽤ AI ⼯具辅助视频创作，可独立完成 AI 生成素材、AI 镜头优化、AI 图⽂转视频、批量视频生成等工作，提升剪辑产出效率，适配电商高频上新、多账号更新需求。
3、结合电商平台算法（抖音、快手、视频号、小红书、淘宝逛逛），优化视频节奏、画面剪辑、字幕、配乐、转场，打造高点击率、高转化率的带货短视频。
4、配合运营团队，根据产品卖点、活动节点、爆款模板，拆解对标爆款视频，复刻、创新视频脚本与剪辑风格，持续输出优质内容。
5、负责视频素材整理、归档，定期复盘视频播放、转化数据，优化剪辑思路，迭代视频风格。
6、协助完成店铺宣传视频、品牌种草视频、达人合作视频的后期剪辑制作。
任职要求
1、有 2年以上电商视频剪辑实战经验，有母婴、家纺、纺织品电商从业经验者优先，熟悉电商带货视频逻辑，拒绝零基础新手。
2、精通 PR、AE、剪映等主流剪辑软件，熟练掌握调色、蒙版、关键帧、画面精修等剪辑技巧，成片质感干净高级。
3、必备 AI 视频创作能力，熟练使用各类 AI 视频工具，可独立用 AI 生成原创视频素材、批量制作短视频、优化视频画面与内容，会 AI 图文生成、AI 换景、AI 精剪者优先。
4、审美在线，熟悉小红书、抖音母婴赛道爆款风格，擅长温馨、治愈、生活化、种草带货类视频剪辑，贴合母婴纺织品产品定位。
5、理解电商产品卖点，能够结合面料柔软、亲肤、透气、安全、母婴适配等产品特点，通过镜头和剪辑突出产品优势，提升用户购买欲。
6、工作高效抗压，接受每日多条视频量产工作，执行力强，能快速跟进活动上新、爆款迭代节奏，按时完成每日剪辑任务。
岗位福利
1、专注母婴电商细分赛道，业务稳定、单量充足，工作氛围轻松年轻化。
2、薪资匹配能力，有 AI 剪辑经验、爆款视频经验者薪资可上浮，多劳多得。
3、团队氛围简单，沟通高效，专注剪辑本职工作，晋升路径清晰（剪辑专员 - 资深剪辑 - 视频组长）。
4、不定期员工福利、定期外出培训。
马女士
刚刚活跃
蓝辰启创
·
人事经理"
1W+电商采购/供应链管理负责人,青岛海纳电商,21-26K,潍坊,,学历不限,·,人事总监,https://www.zhipin.com/job_detail/8db3fed8ced2e9570nR82Ny0E1FQ.html,"国内采购
自带供应商资源
大中型企业采购经验
供应链/贸易专业
成品/样品
岗位定位​：
作为公司住宅家具供应链核心掌舵人，你将主导住宅家具全品类采购策略制定与落地，衔接前端电商销售需求与后端供应链资源，以极致性价比与高效交付能力，支撑公司业务爆发式增长，打造行业领先的电商家具采购体系。
​
核心职责​：
1、品类规划：深度调研电商家具市场趋势、消费者需求及竞品动态，制定住宅家具采购品类矩阵，优化产品结构，打造爆款单品与差异化产品线。​
2、供应商管理：负责优质供应商开发、筛选、谈判与合作落地，建立完善的供应商评估体系（产能、品质、交期、售后、价格竞争力），维护长期稳定的战略合作伙伴关系，持续优化供应链成本与效率。​
3、采购执行：主导采购合同签订、订单跟进、物流协调、入库验收等全流程工作，严格把控产品质量与交付周期，解决采购过程中的突发问题（如延期、品质异常等），保障电商平台库存稳定与履约时效。​
4、成本与风险管控：建立成本核算模型，通过批量采购、集中谈判、供应链整合等方式降低采购成本，同时规避原材料波动、供应商违约、物流中断等潜在风险，保障供应链韧性。​
5、跨部门协同：与电商运营、客服、等部门紧密协作，同步销售数据、库存状态与客户反馈，优化采购计划，配合营销活动制定专属采购方案，提升产品市场竞争力。​
6、体系优化：建立并完善电商家具采购管理制度、流程与标准，推动采购数字化升级，提升采购效率与决策科学性。​
任职要求​
1、学历经验背景：大专及本科以上学历；3 年以上住宅家具行业采购经验，具备电商平台（淘宝、京东、拼多多、抖音等）家具采购经验者优先，熟悉家居供应链上下游资源，掌握主流家具品类的生产工艺、材质标准与成本构成。​
2、核心能力：​
（1）敏锐的市场洞察力，能快速捕捉电商家具消费趋势与爆款机会；​
（2）极强的谈判与成本控制能力，可有效降低采购成本并保障产品品质；​
（3）优秀的供应商管理与资源整合能力，拥有丰富的优质家具供应商资源者加分；​
（4）熟练掌握电商采购流程与库存管理逻辑，能适配电商采购需求；​
（5）较强的问题解决能力与抗压能力，能应对采购过程中的各类突发状况。​
我们能提供​：
1、极具竞争力的薪酬待遇：基本工资 + 绩效奖金 + 采购提成 + 年终分红，上不封顶，匹配你的能力与贡献；​
2、完善的福利保障：节日福利、定期团建；​
3、清晰的职业发展路径：采购经理→供应链总监，提供专业培训与晋升机会，助力你实现职业跃迁；​
4、优质的工作环境：年轻化团队、开放包容的工作氛围、扁平化管理，拒绝内耗，专注做事；​
刘女士
刚刚活跃
青岛海纳电商
·
人事总监"
电商客服,电商客服,6-8K,潍坊,经验不限,大专,·,人事专员,https://www.zhipin.com/job_detail/5971d3042dfe4dd70nB429-0EVZQ.html,"注意该岗位是单休，可接受再投递
1.通过文字形式解答客户咨询，处理订单及售后问题，确保服务质量;
2.协助处理客户投诉，及时反馈并协调相关部门解决;
3.跟进客户订单状态，配合完成退换货流程，提升客户满意度;
4.定期整理客户反馈信息，协助优化服务流程;
5.按照工作流程操作客服系统，确保信息录入准确高效。
任职要求:
1.善于沟通、耐⼼细致，具备良好的⽂字表达能⼒;
2.具备较强的服务意识和责任心，能适应快节奏工作环境
3.能够熟练使⽤办公软件及客服系统工具;
4.有较强的学习能力，能快速掌握岗位相关流程与知识;
5.有团队合作精神，能与同事高效协作。
薪资详情
薪资范围：4000-5000元/月
社保类型：五险一金
邢女士
刚刚活跃
十三不靠球酥点心
·
人事专员"
电商客服,君跃游,4-8K,潍坊,经验不限,大专,·,人事专员,https://www.zhipin.com/job_detail/5971d3042dfe4dd70nB429-0EVZQ.html,"注意该岗位是单休，可接受再投递
1.通过文字形式解答客户咨询，处理订单及售后问题，确保服务质量;
2.协助处理客户投诉，及时反馈并协调相关部门解决;
3.跟进客户订单状态，配合完成退换货流程，提升客户满意度;
4.定期整理客户反馈信息，协助优化服务流程;
5.按照工作流程操作客服系统，确保信息录入准确高效。
任职要求:
1.善于沟通、耐⼼细致，具备良好的⽂字表达能⼒;
2.具备较强的服务意识和责任心，能适应快节奏工作环境
3.能够熟练使⽤办公软件及客服系统工具;
4.有较强的学习能力，能快速掌握岗位相关流程与知识;
5.有团队合作精神，能与同事高效协作。
薪资详情
薪资范围：4000-5000元/月
社保类型：五险一金
邢女士
刚刚活跃
十三不靠球酥点心
·
人事专员"
电商客服主管,电子商务专员,6-21K,潍坊,,大专,·,招聘者,https://www.zhipin.com/job_detail/cceacca1e4629bb50ndy3Nq1EFVY.html,"本岗位负责海尔家电类目线上品牌专卖店客服团队管理与全流程客户服务统筹工作。依托品牌实力与产品矩阵，结合线上店铺平台规则与用户消费特性，搭建标准化客服服务体系，统筹团队开展专业、⾼效的售前咨询、订单跟进、售后处理及客诉协调等全流程服务管控；负责客服团队⽇常管理、培训赋能、绩效考核与⼯作督导，保障店铺咨询响应时效、服务评分与客户体验持续优化，推动团队达成店铺转化率、复购率等核心业务目标，全⽅位维护与提升店铺品牌口碑。
1. 团队管理：负责售前客服团队日常管理，含排班、考勤、绩效评估、人员激励与梯队建设，保障咨询响应效率与服务质量。
2. 指标达成：承接售前转化率、咨询满意度、平均响应时长、问题解决率等核心KPI，拆解目标并落地，驱动团队业绩增长。
3. 服务体系搭建：制定大家电（冰箱/洗衣机/空调/彩电等）售前标准化话术、接待流程、产品知识库；主导产品知识、沟通技巧、大促应对培训，输出培训课件并组织通关考核。
4. 数据驱动优化：每日/每周/每月监控客服数据，做异常分析与问题归因；协同运营、产品、物流团队优化成单链路，提升用户体验与店铺DSR。
5. 大促与风险管控：统筹618/双11/节点大促的客服备战、人力调配、话术迭代；处理重大咨询纠纷、客诉升级与平台违规预警，维护品牌口碑。
6. 工具与流程迭代：熟练使用电商客服工具，优化智能问答与人工接待协同；沉淀客服SOP、质检标准与奖惩机制，持续提升团队专业度。
任职要求
1. 学历：大专及以上学历，******优先。
2. 经验：3年以上电商/家电行业售前客服经验，1年以上团队管理经验；有海尔/美的/格力等大家电品牌客服主管经验优先。
3. 专业能力：熟悉天猫/京东/抖音/拼多多等主流平台客服规则；精通冰箱、洗衣机、空调等大家电产品参数、卖点与适配场景；具备强数据分析能力，能通过数据发现并解决问题。
4. 综合素养：目标感强，抗压能力突出，沟通协调与问题解决能力优秀；具备服务意识、责任心与持续学习能力，能快速掌握新产品与新政策。
5. 加分项：熟悉客服智能工具搭建与运营；有大促客服体系搭建、话术开发与培训体系搭建成功案例。
【我们为你提供】：
1、薪资待遇：底薪+绩效+奖金+五险一金；
2、品牌优势：依托海尔世界知名品牌平台，拥有稳定的供应链与品牌资源，工作环境舒适，团队氛围积极融洽。
良好的工作氛围，人性化的工作环境；高于行业平均水平的薪酬待遇；
这里有一支充满激情、成熟的团队，只要你对生活充满热情，对工作有上进心，想靠自己的努力闯下一片天地，这个大家庭都欢迎你的加入。
【不接受线上面试和居家办公哦】
薪资详情
薪资范围：5000-10000元/月
社保类型：五险一金
关女士
刚刚活跃
友麦
·
招聘者"
电商短视频拍摄剪辑,青岛鱼大师食品,7-9K,潍坊,,大专,·,人事主管,https://www.zhipin.com/job_detail/99ce231ddd7687e90nd_39q7EFtW.html,"我们需要一位懂电商、有网感、会拍会想的短视频创作者，不只是按流程拍摄，更能把产品讲清楚、拍好看、卖得动。
负责电商产品短视频全流程：
1.策划、拍摄、剪辑、出片（产品展示、种草、卖点拆解、场景化内容）；
2.理解产品核⼼卖点，结合平台流量逻辑（抖⾳ / 快⼿ / 小红书 / 淘宝）做内容方向；
3.把控画⾯质感、节奏、转场、字幕与配乐，提升点击率与转化；
4.对数据敏感，能复盘内容，持续优化脚本与拍摄方案。
5.电商短视频经验，熟悉带货 / 种草 / 开箱 / 测评类短视频逻辑，能独立出片；
6.有网感，懂热点、懂用户、懂爆款逻辑，不生硬、不套路；
7.有自己的见解，对产品、镜头、叙事有判断，能提出更好的拍摄思路；会使用手机 / 相机拍摄，熟练剪映 / PR 等剪辑工具；
8.审美在线、执行力强、效率高、能抗压。
加分项
1.做过食品 / 生鲜 等类目优先；
2.能写脚本、懂分镜、懂灯光构图；
3.有成熟作品集（务必附上）。
我们提供
薪资：综合6000-8500（能力优先，上不封顶），五险
清晰目标、充足产品、宽松创作空间
成长快、结果导向，好作品会被看见
史女士
刚刚活跃
青岛鱼大师食品
·
人事主管"
电商网络销售专员,兼固金属,6-21K·24薪,潍坊,,本科,"兼固金属
·
总经理",BOSS直聘严禁用人单位和招聘者用户做出任何损害求职者合法权益的违法违规行为，包括但不限于扣押求职者证件、收取求职者财物、向求职者集资、让求职者入股、诱导求职者异地入职、异地参加培训、违法违规使用求职者简历等，您一旦发现此类行为， 请立即举报,https://www.zhipin.com/job_detail/f37afc1aa21b774903J739m9GFdR.html,"对企业/机构（To B）销售经验
电话销售经验
网络营销经验
客户关系维护
电子商务
1. 本岗位主要对接制企业客户，主要产品为钢丝绳链条配件，户外用品配件，箱包五金配件等，客户复购率高。
2. 利用公司提供的电商平台（1688，百度等）发布产品信息，寻找客户并促成成交
3.定期参与展会等拓展渠道，获取更多客户信息；
4.关注行业动态，并及时分析汇报，开拓新产品。
5.完成上级主管领导交办的其它任务。
任职资格：
1. 本科学历，机械、模具、金属材料、市场营销类专业优先考虑。
2.精通PS等修图软件者优先。
3. 1年以上销售经验优先，有阿里巴巴运营经验优先。
4. 偶尔出差，很少。
5. 本岗位客户复购率高，适合做长期发展考，短期考虑勿扰
6.双休，法定节假日，不要再问啦，青岛公司刚起步，但是非常正规。
薪资详情
薪资范围：5000-10000元/月
社保类型：五险一金
提成方式：按回款提成；
奖金补贴：年终奖
试用薪资：3500元/月
郭丰镇
刚刚活跃
兼固金属
·
总经理"
央企财产保险公司个人综合金融电子商务专员,中国人民财产保险,9-24K,潍坊,经验不限,大专,·,HR,https://www.zhipin.com/job_detail/72ca872921f111b10nZz09W7ElVS.html,"销售经验
个人（To C）
售前服务
客服经验
车险
互联网金融
谈判/方案制定
普通话标准
金融产品
客户签约
电话销售经验
沟通能力强
电子商务
世界500强央企客户维护岗
职位详情
客户经理
工作地点:青岛李沧区(内勤)综合收入:6000-12000+(底薪+绩效+奖金)
我们的优势
1.公司既有客户维护
2.福利完善:五险一⾦+节⽇福利+带薪年假+年终奖+福利体检。
1.推荐产品⽅案,了解客户需求。
2.解答客户疑问，维护良好客户关系。
任职要求
1.年龄20-38岁，大专及以上学历，有销售/客服经验优先。
2.普通话流利，沟通表达好，有耐心。
3.熟练操作计算机办公应⽤。
薪资详情
薪资范围：8000-13000元/月
社保类型：六险一金
提成方式：销售额提成；上不封顶
奖金补贴：餐补、房补、交通补助、年终奖、绩效奖金、全勤奖、工龄奖
王女士
刚刚活跃
中国人民财产保险
·
HR"
